database_name,schema_name,table_name,table_type,table_description,ordinal_position,column_name,data_type,is_nullable,column_default,column_description
COMARCH,RM,CMT_ADDRESSES,BASE TABLE,The COMARCH.RM.CMT_ADDRESSES table contains detailed address information, including city, house number, street name, and contact details. Columns include timestamps for last update and audit, various text fields for address components, and floating point ID. Related tables include schema_tables.COMARCH.RM.CMT_ADDRESSES.,1,ADR_ID,FLOAT,YES,,
COMARCH,RM,TLT_RECOGNITIONS_HISTORY,BASE TABLE,The COMARCH.RM.TLT_RECOGNITIONS_HISTORY table stores recognition event history data. It includes columns for various identification numbers, start and end dates, audit information, and related IDs. The ARH_ARL_AUDIT_CD and ARH_AUDIT_CD columns represent the audit timestamps. The table likely has a many-to-one relationship with COMARCH.RM.CMT_ADDRESSES, as indicated by the presence of the ADR_ID column.,5,ARH_START_DATE,TIMESTAMP_NTZ,YES,,
COMARCH,RM,TLT_RECOGNITIONS_HISTORY,BASE TABLE,The COMARCH.RM.TLT_RECOGNITIONS_HISTORY table stores recognition event history data. It includes columns for various identification numbers, start and end dates, audit information, and related IDs. The ARH_ARL_AUDIT_CD and ARH_AUDIT_CD columns represent the audit timestamps. The table likely has a many-to-one relationship with COMARCH.RM.CMT_ADDRESSES, as indicated by the presence of the ADR_ID column.,6,ARH_END_DATE,TIMESTAMP_NTZ,YES,,
COMARCH,RM,TLT_RECOGNITIONS_HISTORY,BASE TABLE,The COMARCH.RM.TLT_RECOGNITIONS_HISTORY table stores recognition event history data. It includes columns for various identification numbers, start and end dates, audit information, and related IDs. The ARH_ARL_AUDIT_CD and ARH_AUDIT_CD columns represent the audit timestamps. The table likely has a many-to-one relationship with COMARCH.RM.CMT_ADDRESSES, as indicated by the presence of the ADR_ID column.,7,ARH_SRC_TRN_ID,FLOAT,YES,,
COMARCH,RM,TLT_RECOGNITIONS_HISTORY,BASE TABLE,The COMARCH.RM.TLT_RECOGNITIONS_HISTORY table stores recognition event history data. It includes columns for various identification numbers, start and end dates, audit information, and related IDs. The ARH_ARL_AUDIT_CD and ARH_AUDIT_CD columns represent the audit timestamps. The table likely has a many-to-one relationship with COMARCH.RM.CMT_ADDRESSES, as indicated by the presence of the ADR_ID column.,8,ARH_SRC_TRL_ID,FLOAT,YES,,
COMARCH,RM,TLT_RECOGNITIONS_HISTORY,BASE TABLE,The COMARCH.RM.TLT_RECOGNITIONS_HISTORY table stores recognition event history data. It includes columns for various identification numbers, start and end dates, audit information, and related IDs. The ARH_ARL_AUDIT_CD and ARH_AUDIT_CD columns represent the audit timestamps. The table likely has a many-to-one relationship with COMARCH.RM.CMT_ADDRESSES, as indicated by the presence of the ADR_ID column.,9,ARH_REQ_IDN_NO,TEXT,YES,,
COMARCH,RM,TLT_RECOGNITIONS_HISTORY,BASE TABLE,The COMARCH.RM.TLT_RECOGNITIONS_HISTORY table stores recognition event history data. It includes columns for various identification numbers, start and end dates, audit information, and related IDs. The ARH_ARL_AUDIT_CD and ARH_AUDIT_CD columns represent the audit timestamps. The table likely has a many-to-one relationship with COMARCH.RM.CMT_ADDRESSES, as indicated by the presence of the ADR_ID column.,10,ARH_ACC_ID,FLOAT,YES,,
COMARCH,RM,TLT_RECOGNITIONS_HISTORY,BASE TABLE,The COMARCH.RM.TLT_RECOGNITIONS_HISTORY table stores recognition event history data. It includes columns for various identification numbers, start and end dates, audit information, and related IDs. The ARH_ARL_AUDIT_CD and ARH_AUDIT_CD columns represent the audit timestamps. The table likely has a many-to-one relationship with COMARCH.RM.CMT_ADDRESSES, as indicated by the presence of the ADR_ID column.,11,ARH_CUS_ID,FLOAT,YES,,
COMARCH,RM,TLT_RECOGNITIONS_HISTORY,BASE TABLE,The COMARCH.RM.TLT_RECOGNITIONS_HISTORY table stores recognition event history data. It includes columns for various identification numbers, start and end dates, audit information, and related IDs. The ARH_ARL_AUDIT_CD and ARH_AUDIT_CD columns represent the audit timestamps. The table likely has a many-to-one relationship with COMARCH.RM.CMT_ADDRESSES, as indicated by the presence of the ADR_ID column.,12,ARH_RGS_ID,FLOAT,YES,,
COMARCH,RM,TLT_RECOGNITIONS_HISTORY,BASE TABLE,The COMARCH.RM.TLT_RECOGNITIONS_HISTORY table stores recognition event history data. It includes columns for various identification numbers, start and end dates, audit information, and related IDs. The ARH_ARL_AUDIT_CD and ARH_AUDIT_CD columns represent the audit timestamps. The table likely has a many-to-one relationship with COMARCH.RM.CMT_ADDRESSES, as indicated by the presence of the ADR_ID column.,13,ARH_ARL_ID,FLOAT,YES,,
COMARCH,RM,TLT_RECOGNITIONS_HISTORY,BASE TABLE,The COMARCH.RM.TLT_RECOGNITIONS_HISTORY table stores recognition event history data. It includes columns for various identification numbers, start and end dates, audit information, and related IDs. The ARH_ARL_AUDIT_CD and ARH_AUDIT_CD columns represent the audit timestamps. The table likely has a many-to-one relationship with COMARCH.RM.CMT_ADDRESSES, as indicated by the presence of the ADR_ID column.,14,ARH_ARL_AUDIT_CD,TIMESTAMP_NTZ,YES,,
COMARCH,RM,TLT_RECOGNITIONS_HISTORY,BASE TABLE,The COMARCH.RM.TLT_RECOGNITIONS_HISTORY table stores recognition event history data. It includes columns for various identification numbers, start and end dates, audit information, and related IDs. The ARH_ARL_AUDIT_CD and ARH_AUDIT_CD columns represent the audit timestamps. The table likely has a many-to-one relationship with COMARCH.RM.CMT_ADDRESSES, as indicated by the presence of the ADR_ID column.,15,ARH_ARL_AUDIT_CU,NUMBER,YES,,
COMARCH,RM,TLT_RECOGNITIONS_HISTORY,BASE TABLE,The COMARCH.RM.TLT_RECOGNITIONS_HISTORY table stores recognition event history data. It includes columns for various identification numbers, start and end dates, audit information, and related IDs. The ARH_ARL_AUDIT_CD and ARH_AUDIT_CD columns represent the audit timestamps. The table likely has a many-to-one relationship with COMARCH.RM.CMT_ADDRESSES, as indicated by the presence of the ADR_ID column.,16,ARH_ARL_AUDIT_MD,TIMESTAMP_NTZ,YES,,
COMARCH,RM,TLT_RECOGNITIONS_HISTORY,BASE TABLE,The COMARCH.RM.TLT_RECOGNITIONS_HISTORY table stores recognition event history data. It includes columns for various identification numbers, start and end dates, audit information, and related IDs. The ARH_ARL_AUDIT_CD and ARH_AUDIT_CD columns represent the audit timestamps. The table likely has a many-to-one relationship with COMARCH.RM.CMT_ADDRESSES, as indicated by the presence of the ADR_ID column.,17,ARH_ARL_AUDIT_MU,NUMBER,YES,,
COMARCH,RM,TLT_RECOGNITIONS_HISTORY,BASE TABLE,The COMARCH.RM.TLT_RECOGNITIONS_HISTORY table stores recognition event history data. It includes columns for various identification numbers, start and end dates, audit information, and related IDs. The ARH_ARL_AUDIT_CD and ARH_AUDIT_CD columns represent the audit timestamps. The table likely has a many-to-one relationship with COMARCH.RM.CMT_ADDRESSES, as indicated by the presence of the ADR_ID column.,18,ARH_ARL_AUDIT_RD,TIMESTAMP_NTZ,YES,,
COMARCH,RM,TLT_RECOGNITIONS_HISTORY,BASE TABLE,The COMARCH.RM.TLT_RECOGNITIONS_HISTORY table stores recognition event history data. It includes columns for various identification numbers, start and end dates, audit information, and related IDs. The ARH_ARL_AUDIT_CD and ARH_AUDIT_CD columns represent the audit timestamps. The table likely has a many-to-one relationship with COMARCH.RM.CMT_ADDRESSES, as indicated by the presence of the ADR_ID column.,19,ARH_ARL_AUDIT_RU,NUMBER,YES,,
COMARCH,RM,TLT_RECOGNITIONS_HISTORY,BASE TABLE,The COMARCH.RM.TLT_RECOGNITIONS_HISTORY table stores recognition event history data. It includes columns for various identification numbers, start and end dates, audit information, and related IDs. The ARH_ARL_AUDIT_CD and ARH_AUDIT_CD columns represent the audit timestamps. The table likely has a many-to-one relationship with COMARCH.RM.CMT_ADDRESSES, as indicated by the presence of the ADR_ID column.,20,ARH_CHANGE_TYPE,TEXT,YES,,
COMARCH,RM,TLT_RECOGNITIONS_HISTORY,BASE TABLE,The COMARCH.RM.TLT_RECOGNITIONS_HISTORY table stores recognition event history data. It includes columns for various identification numbers, start and end dates, audit information, and related IDs. The ARH_ARL_AUDIT_CD and ARH_AUDIT_CD columns represent the audit timestamps. The table likely has a many-to-one relationship with COMARCH.RM.CMT_ADDRESSES, as indicated by the presence of the ADR_ID column.,21,ARH_COMMENT,TEXT,YES,,
COMARCH,RM,TLT_RECOGNITIONS_HISTORY,BASE TABLE,The COMARCH.RM.TLT_RECOGNITIONS_HISTORY table stores recognition event history data. It includes columns for various identification numbers, start and end dates, audit information, and related IDs. The ARH_ARL_AUDIT_CD and ARH_AUDIT_CD columns represent the audit timestamps. The table likely has a many-to-one relationship with COMARCH.RM.CMT_ADDRESSES, as indicated by the presence of the ADR_ID column.,22,ARH_TER_ID,FLOAT,YES,,
COMARCH,RM,TLT_RECOGNITIONS_HISTORY,BASE TABLE,The COMARCH.RM.TLT_RECOGNITIONS_HISTORY table stores recognition event history data. It includes columns for various identification numbers, start and end dates, audit information, and related IDs. The ARH_ARL_AUDIT_CD and ARH_AUDIT_CD columns represent the audit timestamps. The table likely has a many-to-one relationship with COMARCH.RM.CMT_ADDRESSES, as indicated by the presence of the ADR_ID column.,23,DW_LAST_UPDATE,TIMESTAMP_NTZ,YES,,
COMARCH,RM,TLT_RECOGNITIONS_HISTORY,BASE TABLE,The COMARCH.RM.TLT_RECOGNITIONS_HISTORY table stores recognition event history data. It includes columns for various identification numbers, start and end dates, audit information, and related IDs. The ARH_ARL_AUDIT_CD and ARH_AUDIT_CD columns represent the audit timestamps. The table likely has a many-to-one relationship with COMARCH.RM.CMT_ADDRESSES, as indicated by the presence of the ADR_ID column.,24,DH_CARGA,TIMESTAMP_NTZ,YES,,
COMARCH,RM,TLT_RETRO_CLAIMS,BASE TABLE,The COMARCH.RM.TLT_RETRO_CLAIMS table contains retro claims data with columns for various identifiers, dates, status, and reasons. Relevant tables include COMARCH.RM.CMT_ADDRESSES, which may be linked through the CUS_ID and ADR_ID columns using referential keys.,1,RCL_ID,FLOAT,YES,,
COMARCH,RM,TLT_RETRO_CLAIMS,BASE TABLE,The COMARCH.RM.TLT_RETRO_CLAIMS table contains retro claims data with columns for various identifiers, dates, status, and reasons. Relevant tables include COMARCH.RM.CMT_ADDRESSES, which may be linked through the CUS_ID and ADR_ID columns using referential keys.,2,RCL_AUDIT_CD,TIMESTAMP_NTZ,YES,,
COMARCH,RM,TLT_RETRO_CLAIMS,BASE TABLE,The COMARCH.RM.TLT_RETRO_CLAIMS table contains retro claims data with columns for various identifiers, dates, status, and reasons. Relevant tables include COMARCH.RM.CMT_ADDRESSES, which may be linked through the CUS_ID and ADR_ID columns using referential keys.,3,RCL_AUDIT_MD,TIMESTAMP_NTZ,YES,,
COMARCH,RM,TLT_RETRO_CLAIMS,BASE TABLE,The COMARCH.RM.TLT_RETRO_CLAIMS table contains retro claims data with columns for various identifiers, dates, status, and reasons. Relevant tables include COMARCH.RM.CMT_ADDRESSES, which may be linked through the CUS_ID and ADR_ID columns using referential keys.,4,RCL_AUDIT_RD,TIMESTAMP_NTZ,YES,,
COMARCH,RM,TLT_RETRO_CLAIMS,BASE TABLE,The COMARCH.RM.TLT_RETRO_CLAIMS table contains retro claims data with columns for various identifiers, dates, status, and reasons. Relevant tables include COMARCH.RM.CMT_ADDRESSES, which may be linked through the CUS_ID and ADR_ID columns using referential keys.,5,RCL_ACC_ID,FLOAT,YES,,
COMARCH,RM,TLT_RETRO_CLAIMS,BASE TABLE,The COMARCH.RM.TLT_RETRO_CLAIMS table contains retro claims data with columns for various identifiers, dates, status, and reasons. Relevant tables include COMARCH.RM.CMT_ADDRESSES, which may be linked through the CUS_ID and ADR_ID columns using referential keys.,6,RCL_CUS_ID,FLOAT,YES,,
COMARCH,RM,TLT_RETRO_CLAIMS,BASE TABLE,The COMARCH.RM.TLT_RETRO_CLAIMS table contains retro claims data with columns for various identifiers, dates, status, and reasons. Relevant tables include COMARCH.RM.CMT_ADDRESSES, which may be linked through the CUS_ID and ADR_ID columns using referential keys.,7,RCL_CHANNEL_CODE,TEXT,YES,,
COMARCH,RM,TLT_RETRO_CLAIMS,BASE TABLE,The COMARCH.RM.TLT_RETRO_CLAIMS table contains retro claims data with columns for various identifiers, dates, status, and reasons. Relevant tables include COMARCH.RM.CMT_ADDRESSES, which may be linked through the CUS_ID and ADR_ID columns using referential keys.,8,RCL_STATUS,TEXT,YES,,
COMARCH,RM,TLT_RETRO_CLAIMS,BASE TABLE,The COMARCH.RM.TLT_RETRO_CLAIMS table contains retro claims data with columns for various identifiers, dates, status, and reasons. Relevant tables include COMARCH.RM.CMT_ADDRESSES, which may be linked through the CUS_ID and ADR_ID columns using referential keys.,9,RCL_REJECT_REASON_CODE,TEXT,YES,,
COMARCH,RM,TLT_RETRO_CLAIMS,BASE TABLE,The COMARCH.RM.TLT_RETRO_CLAIMS table contains retro claims data with columns for various identifiers, dates, status, and reasons. Relevant tables include COMARCH.RM.CMT_ADDRESSES, which may be linked through the CUS_ID and ADR_ID columns using referential keys.,10,RCL_PNR_NO,TEXT,YES,,
COMARCH,RM,TLT_RETRO_CLAIMS,BASE TABLE,The COMARCH.RM.TLT_RETRO_CLAIMS table contains retro claims data with columns for various identifiers, dates, status, and reasons. Relevant tables include COMARCH.RM.CMT_ADDRESSES, which may be linked through the CUS_ID and ADR_ID columns using referential keys.,11,RCL_TICKET_NO,TEXT,YES,,
COMARCH,RM,TLT_RETRO_CLAIMS,BASE TABLE,The COMARCH.RM.TLT_RETRO_CLAIMS table contains retro claims data with columns for various identifiers, dates, status, and reasons. Relevant tables include COMARCH.RM.CMT_ADDRESSES, which may be linked through the CUS_ID and ADR_ID columns using referential keys.,12,RCL_DEPARTURE_DATE,TIMESTAMP_NTZ,YES,,
COMARCH,RM,TLT_RETRO_CLAIMS,BASE TABLE,The COMARCH.RM.TLT_RETRO_CLAIMS table contains retro claims data with columns for various identifiers, dates, status, and reasons. Relevant tables include COMARCH.RM.CMT_ADDRESSES, which may be linked through the CUS_ID and ADR_ID columns using referential keys.,13,RCL_MKT_FLIGHT_NO,TEXT,YES,,
COMARCH,RM,TLT_RETRO_CLAIMS,BASE TABLE,The COMARCH.RM.TLT_RETRO_CLAIMS table contains retro claims data with columns for various identifiers, dates, status, and reasons. Relevant tables include COMARCH.RM.CMT_ADDRESSES, which may be linked through the CUS_ID and ADR_ID columns using referential keys.,14,RCL_COUNTER,NUMBER,YES,,
COMARCH,RM,TLT_RETRO_CLAIMS,BASE TABLE,The COMARCH.RM.TLT_RETRO_CLAIMS table contains retro claims data with columns for various identifiers, dates, status, and reasons. Relevant tables include COMARCH.RM.CMT_ADDRESSES, which may be linked through the CUS_ID and ADR_ID columns using referential keys.,15,RCL_CCC_ID,FLOAT,YES,,
COMARCH,RM,TLT_RETRO_CLAIMS,BASE TABLE,The COMARCH.RM.TLT_RETRO_CLAIMS table contains retro claims data with columns for various identifiers, dates, status, and reasons. Relevant tables include COMARCH.RM.CMT_ADDRESSES, which may be linked through the CUS_ID and ADR_ID columns using referential keys.,16,RCL_TICKET_FIRST_NAME,TEXT,YES,,
COMARCH,RM,TLT_RETRO_CLAIMS,BASE TABLE,The COMARCH.RM.TLT_RETRO_CLAIMS table contains retro claims data with columns for various identifiers, dates, status, and reasons. Relevant tables include COMARCH.RM.CMT_ADDRESSES, which may be linked through the CUS_ID and ADR_ID columns using referential keys.,17,RCL_TICKET_LAST_NAME,TEXT,YES,,
COMARCH,RM,TLT_RETRO_CLAIMS,BASE TABLE,The COMARCH.RM.TLT_RETRO_CLAIMS table contains retro claims data with columns for various identifiers, dates, status, and reasons. Relevant tables include COMARCH.RM.CMT_ADDRESSES, which may be linked through the CUS_ID and ADR_ID columns using referential keys.,18,RCL_ORIGIN_CODE,TEXT,YES,,
